Snapshot_Month,App_Name,Total_Volume_Mn,Total_Value_Cr,Network_Volume,Market_Share_Pct,Market_Share_Squared
2022-05-01,Standard Chartered Bank Apps,0.13,70.48,6057.96,0.0021459369160575508,4.6050452476985916e-06
2022-05-01,Bank of India Apps,0.12,40.04,6057.96,0.001980864845591585,3.923825536500574e-06
2022-05-01,Fave,0.1,6.12,6057.96,0.0016507207046596545,2.7248788447920663e-06
2022-05-01,HSBC Bank Apps,0.1,63.17,6057.96,0.0016507207046596545,2.7248788447920663e-06
2022-05-01,Jupiter Edge (LivQuick PPI),0.1,5.74,6057.96,0.0016507207046596545,2.7248788447920663e-06
2022-05-01,Finshell Pay,0.09,4.68,6057.96,0.0014856486341936889,2.2071518642815733e-06
2022-05-01,MakeMyTrip,0.09,43.26,6057.96,0.0014856486341936889,2.2071518642815733e-06
2022-05-01,Punjab National Bank Apps,0.09,43.77,6057.96,0.0014856486341936889,2.2071518642815733e-06
2022-05-01,Bank of Maharashtra Apps,0.06,16.47,6057.96,0.0009904324227957926,9.809563841251436e-07
2022-05-01,Cointab,0.06,23.77,6057.96,0.0009904324227957926,9.809563841251436e-07
2022-05-01,Ultracash,0.05,4.4,6057.96,0.0008253603523298272,6.812197111980166e-07
2022-05-01,Fino Payments bank Apps,0.04,3.83,6057.96,0.0006602882818638618,4.3598061516673057e-07
2022-05-01,Karur Vysya Bank Apps,0.04,17.69,6057.96,0.0006602882818638618,4.3598061516673057e-07
2022-05-01,YuvaPay,0.04,88.95,6057.96,0.0006602882818638618,4.3598061516673057e-07
2022-05-01,City Union Bank Apps,0.03,10.06,6057.96,0.0004952162113978963,2.452390960312859e-07
2022-05-01,IDBI Bank Apps,0.03,18.48,6057.96,0.0004952162113978963,2.452390960312859e-07
2022-05-01,Others,0.03,10.7,6057.96,0.0004952162113978963,2.452390960312859e-07
2022-05-01,Allahabad Bank Apps,0.02,6.25,6057.96,0.0003301441409319309,1.0899515379168264e-07
2022-05-01,NSDL Payments Bank Apps,0.02,2.39,6057.96,0.0003301441409319309,1.0899515379168264e-07
2022-05-01,Dhanlaxmi Bank Apps,0.01,3.35,6057.96,0.00016507207046596544,2.724878844792066e-08
2022-05-01,Finserv Markets,0.01,1.01,6057.96,0.00016507207046596544,2.724878844792066e-08
2022-05-01,GoIbibo,0.01,2.41,6057.96,0.00016507207046596544,2.724878844792066e-08
2022-05-01,Indian Overseas Bank Apps,0.01,2.35,6057.96,0.00016507207046596544,2.724878844792066e-08
2022-05-01,Janata Sahakari Bank Apps,0.01,4.79,6057.96,0.00016507207046596544,2.724878844792066e-08
2022-05-01,Punjab Sind Bank Apps,0.01,6.39,6057.96,0.00016507207046596544,2.724878844792066e-08
2022-05-01,Tamilnad Mercantile Bank Apps,0.01,1.13,6057.96,0.00016507207046596544,2.724878844792066e-08
2022-05-01,Utkarsh Small Finance Bank Apps,0.01,4.43,6057.96,0.00016507207046596544,2.724878844792066e-08
2022-06-01,PhonePe,2732.59,501474.48,5961.01,45.841057136290665,2101.402519372665
2022-06-01,Google Pay,2025.89,355137.2,5961.01,33.98568363414925,1155.02669208048
2022-06-01,Paytm,877.5,102119.9,5961.01,14.720659753967869,216.69782359208935
2022-06-01,Amazon Pay,68.4,6541.84,5961.01,1.1474565551810851,1.3166565460280426
2022-06-01,Axis Bank Apps,52.6,1268.38,5961.01,0.8824008012065069,0.7786311739698852
2022-06-01,Yes Bank Apps,44.03,11147.17,5961.01,0.7386332181962453,0.5455790310229421
2022-06-01,ICICI Bank Apps,39.37,10202.14,5961.01,0.660458546454376,0.43620549158462707
2022-06-01,WhatsApp,23.04,429.06,5961.01,0.38651168174520756,0.14939128012550862
2022-06-01,BHIM,22.6,7527.98,5961.01,0.37913038226743456,0.14373984675825105
2022-06-01,Cred,13.4,17583.25,5961.01,0.22479412045945235,0.050532396593138774
2022-06-01,Kotak Mahindra Bank Apps,8.33,1762.28,5961.01,0.13974141965874912,0.019527664368242634
2022-06-01,HDFC Bank Apps,8.24,2066.22,5961.01,0.13823160840193188,0.019107977561385044
2022-06-01,IDFC Bank Apps,7.03,663.65,5961.01,0.11793303483805595,0.013908200706114118
2022-06-01,Airtel Payments Bank Apps,6.38,506.2,5961.01,0.1070288424277094,0.011455173111415447
2022-06-01,Samsung Pay,4.07,468.23,5961.01,0.06827702016940082,0.004661751483212766
2022-06-01,India Post Payments Bank Apps,3.98,467.34,5961.01,0.0667672089125836,0.004457860185976583
2022-06-01,State Bank of India Apps,3.83,1947.1,5961.01,0.06425085681788824,0.004128172601832776
2022-06-01,Federal Bank Apps,3.55,494.21,5961.01,0.05955366624112356,0.00354663916275914
2022-06-01,Mobikwik,2.31,404.63,5961.01,0.038751822258308574,0.0015017037283395398
2022-06-01,Jupiter,1.89,223.22,5961.01,0.03170603639316156,0.0010052727437644853
2022-06-01,Jio Payments Bank Apps,1.87,116.34,5961.01,0.031370522780535516,0.0009841096995240979
2022-06-01,Deutsche Bank Apps,1.51,99.12,5961.01,0.025331277753266646,0.0006416736326131417
2022-06-01,Bajaj Finserv,1.16,85.49,5961.01,0.019459789532310798,0.0003786834086418329
2022-06-01,IndusInd Bank Apps,1.0,1645.13,5961.01,0.016775680631302414,0.00028142346064345496
2022-06-01,Bank of Baroda Apps,0.83,347.72,5961.01,0.013923814923981,0.00019387262203727603
2022-06-01,Groww,0.72,416.73,5961.01,0.012078490054537736,0.000145889921997567
2022-06-01,DBS Digibank Apps,0.46,171.69,5961.01,0.00771681309039911,5.954920427215507e-05
2022-06-01,Union Bank Apps,0.45,199.8,5961.01,0.0075490562840860856,5.698825078029962e-05
2022-06-01,RBL Bank Apps,0.42,123.89,5961.01,0.007045785865147014,4.964309845750545e-05
2022-06-01,AU Small Finance Bank Apps,0.38,120.24,5961.01,0.006374758639894917,4.063754771691489e-05
2022-06-01,Canara Bank Apps,0.34,109.78,5961.01,0.005703731414642821,3.25325520503834e-05
2022-06-01,Karnataka Bank Apps,0.32,43.13,5961.01,0.005368217802016772,2.8817762369889784e-05
2022-06-01,UCO Bank Apps,0.22,42.3,5961.01,0.003690649738886531,1.3620895495143218e-05
2022-06-01,Indian Bank Apps,0.17,53.68,5961.01,0.0028518657073214105,8.13313801259585e-06
2022-06-01,MI Pay,0.17,29.61,5961.01,0.0028518657073214105,8.13313801259585e-06
2022-06-01,Central Bank of India Apps,0.15,54.06,5961.01,0.0025163520946953617,6.332027864477735e-06
2022-06-01,South Indian Bank Apps,0.14,46.66,5961.01,0.002348595288382338,5.5158998286117185e-06
2022-06-01,Bank of India Apps,0.13,41.82,5961.01,0.0021808384820693138,4.756056484874389e-06
2022-06-01,Citi Bank Apps,0.13,63.54,5961.01,0.0021808384820693138,4.756056484874389e-06
2022-06-01,Jupiter Edge (LivQuick PPI),0.13,8.72,5961.01,0.0021808384820693138,4.756056484874389e-06
2022-06-01,Standard Chartered Bank Apps,0.13,69.13,5961.01,0.0021808384820693138,4.756056484874389e-06
2022-06-01,Fave,0.12,6.94,5961.01,0.0020130816757562894,4.0524978332657505e-06
2022-06-01,TataNeu,0.12,19.41,5961.01,0.0020130816757562894,4.0524978332657505e-06
2022-06-01,HSBC Bank Apps,0.11,61.39,5961.01,0.0018453248694432654,3.4052238737858044e-06
2022-06-01,MakeMyTrip,0.11,51.45,5961.01,0.0018453248694432654,3.4052238737858044e-06
2022-06-01,Finshell Pay,0.1,5.3,5961.01,0.0016775680631302414,2.8142346064345496e-06
2022-06-01,Punjab National Bank Apps,0.08,40.68,5961.01,0.001342054450504193,1.8011101481181115e-06
2022-06-01,Bank of Maharashtra Apps,0.06,15.77,5961.01,0.0010065408378781447,1.0131244583164376e-06
2022-06-01,Cointab,0.06,23.99,5961.01,0.0010065408378781447,1.0131244583164376e-06
2022-06-01,Fino Payments bank Apps,0.05,3.17,5961.01,0.0008387840315651207,7.035586516086374e-07
2022-06-01,Karur Vysya Bank Apps,0.04,15.91,5961.01,0.0006710272252520965,4.502775370295279e-07
2022-06-01,City Union Bank Apps,0.03,8.72,5961.01,0.0005032704189390723,2.532811145791094e-07
2022-06-01,IDBI Bank Apps,0.03,15.71,5961.01,0.0005032704189390723,2.532811145791094e-07
2022-06-01,Tamilnad Mercantile Bank Apps,0.03,4.02,5961.01,0.0005032704189390723,2.532811145791094e-07
2022-06-01,Ultracash,0.03,3.32,5961.01,0.0005032704189390723,2.532811145791094e-07
2022-06-01,YuvaPay,0.03,58.31,5961.01,0.0005032704189390723,2.532811145791094e-07
2022-06-01,Allahabad Bank Apps,0.02,6.79,5961.01,0.00033551361262604826,1.1256938425738197e-07
2022-06-01,NSDL Payments Bank Apps,0.02,2.44,5961.01,0.00033551361262604826,1.1256938425738197e-07
2022-06-01,Others,0.02,6.34,5961.01,0.00033551361262604826,1.1256938425738197e-07
2022-06-01,Bajaj Markets,0.01,1.2,5961.01,0.00016775680631302413,2.8142346064345492e-08
2022-06-01,Dhanlaxmi Bank Apps,0.01,2.7,5961.01,0.00016775680631302413,2.8142346064345492e-08
2022-06-01,Equitas Small Finance Bank Apps,0.01,3.87,5961.01,0.00016775680631302413,2.8142346064345492e-08
2022-06-01,GoIbibo,0.01,3.87,5961.01,0.00016775680631302413,2.8142346064345492e-08
2022-06-01,Indian Overseas Bank Apps,0.01,2.98,5961.01,0.00016775680631302413,2.8142346064345492e-08
2022-06-01,Janata Sahakari Bank Apps,0.01,4.47,5961.01,0.00016775680631302413,2.8142346064345492e-08
2022-06-01,Punjab Sind Bank Apps,0.01,5.93,5961.01,0.00016775680631302413,2.8142346064345492e-08
2022-06-01,TJSB Bank Apps,0.01,2.1,5961.01,0.00016775680631302413,2.8142346064345492e-08
2022-06-01,Utkarsh Small Finance Bank Apps,0.01,3.47,5961.01,0.00016775680631302413,2.8142346064345492e-08
2022-07-01,PhonePe,2993.83,524742.49,6392.76,46.831571965786296,2193.196132786621
2022-07-01,Google Pay,2130.63,366669.09,6392.76,33.32879695155144,1110.8087062377444
2022-07-01,Paytm,933.88,111149.66,6392.76,14.60840075335223,213.405372570542
2022-07-01,Amazon Pay,68.77,6751.8,6392.76,1.0757481901400958,1.1572341685896916
2022-07-01,Yes Bank Apps,60.8,15236.04,6392.76,0.9510759046170981,0.9045453763432315
2022-07-01,Axis Bank Apps,53.99,1213.95,6392.76,0.8445491462216632,0.7132632603837403
2022-07-01,ICICI Bank Apps,37.34,11509.29,6392.76,0.584098261157935,0.34117077868772316
2022-07-01,BHIM,24.48,7823.95,6392.76,0.382933193174779,0.1466378304350326
2022-07-01,Cred,14.89,19716.43,6392.76,0.2329197404563913,0.05425160549427269
2022-07-01,HDFC Bank Apps,9.38,2341.28,6392.76,0.14672848660046678,0.02152924878006336
2022-07-01,Kotak Mahindra Bank Apps,8.86,1816.33,6392.76,0.13859428478466262,0.019208375774972166
2022-07-01,IDFC Bank Apps,8.28,645.34,6392.76,0.1295215212208811,0.01677582445937115
2022-07-01,Airtel Payments Bank Apps,7.41,555.26,6392.76,0.11591237587520882,0.013435678881035692
2022-07-01,WhatsApp,6.18,502.0,6392.76,0.09667186004167214,0.009345448523916645
2022-07-01,State Bank of India Apps,4.15,2013.47,6392.76,0.0649171875684368,0.004214241241795605
2022-07-01,India Post Payments Bank Apps,4.08,480.59,6392.76,0.06382219886246317,0.0040732730676397945
2022-07-01,Samsung Pay,4.05,472.39,6392.76,0.06335291798847445,0.004013592217654369
2022-07-01,Federal Bank Apps,3.85,539.55,6392.76,0.0602243788285498,0.003626975805284677
2022-07-01,Mobikwik,2.48,462.17,6392.76,0.03879388558306584,0.0015049655586320035
2022-07-01,Jupiter,2.1,254.14,6392.76,0.03284966117920898,0.0010791002395888298
2022-07-01,Bajaj Finserv,1.95,128.52,6392.76,0.03050325680926548,0.0009304486759720009
2022-07-01,Jio Payments Bank Apps,1.9,116.59,6392.76,0.029721122019284316,0.000883345094085187
2022-07-01,Deutsche Bank Apps,1.87,116.01,6392.76,0.029251841145295613,0.0008556702103896094
2022-07-01,IndusInd Bank Apps,0.99,1652.26,6392.76,0.01548626884162709,0.00023982452263515006
2022-07-01,Bank of Baroda Apps,0.88,354.45,6392.76,0.013765572303668525,0.00018949098084752598
2022-07-01,RBL Bank Apps,0.54,121.17,6392.76,0.008447055731796596,7.135275053607772e-05
2022-07-01,Groww,0.49,290.31,6392.76,0.007664920941815427,5.8751013044280696e-05
2022-07-01,Union Bank Apps,0.49,208.03,6392.76,0.007664920941815427,5.8751013044280696e-05
2022-07-01,Canara Bank Apps,0.47,128.79,6392.76,0.007352067025822961,5.405288955219328e-05
2022-07-01,DBS Digibank Apps,0.47,179.27,6392.76,0.007352067025822961,5.405288955219328e-05
2022-07-01,AU Small Finance Bank Apps,0.42,131.49,6392.76,0.0065699322358417946,4.3164009583553164e-05
2022-07-01,Karnataka Bank Apps,0.35,48.01,6392.76,0.005474943529868163,2.9975006655245257e-05
2022-07-01,Central Bank of India Apps,0.22,58.37,6392.76,0.003441393075917131,1.1843186302970374e-05
2022-07-01,UCO Bank Apps,0.22,46.83,6392.76,0.003441393075917131,1.1843186302970374e-05
2022-07-01,Indian Bank Apps,0.21,71.39,6392.76,0.0032849661179208973,1.0791002395888291e-05
2022-07-01,Fave,0.16,11.06,6392.76,0.002502831327939732,6.264164656116562e-06
2022-07-01,MI Pay,0.16,26.98,6392.76,0.002502831327939732,6.264164656116562e-06
2022-07-01,Bank of India Apps,0.15,46.44,6392.76,0.0023464043699434984,5.505613467289945e-06
2022-07-01,South Indian Bank Apps,0.15,46.97,6392.76,0.0023464043699434984,5.505613467289945e-06
2022-07-01,Standard Chartered Bank Apps,0.14,74.11,6392.76,0.0021899774119472654,4.796001064839243e-06
2022-07-01,MakeMyTrip,0.13,58.19,6392.76,0.002033550453951032,4.135327448764449e-06
2022-07-01,Citi Bank Apps,0.11,63.66,6392.76,0.0017206965379585656,2.9607965757425934e-06
2022-07-01,HSBC Bank Apps,0.11,68.47,6392.76,0.0017206965379585656,2.9607965757425934e-06
2022-07-01,TataNeu,0.11,17.26,6392.76,0.0017206965379585656,2.9607965757425934e-06
2022-07-01,Cointab,0.07,27.3,6392.76,0.0010949887059736327,1.1990002662098107e-06
2022-07-01,Punjab National Bank Apps,0.07,35.7,6392.76,0.0010949887059736327,1.1990002662098107e-06
2022-07-01,Bank of Maharashtra Apps,0.06,16.47,6392.76,0.0009385617479773993,8.808981547663912e-07
2022-07-01,Fino Payments Bank Apps,0.06,4.26,6392.76,0.0009385617479773993,8.808981547663912e-07
2022-07-01,Tamilnad Mercantile Bank Apps,0.05,6.78,6392.76,0.0007821347899811663,6.117348296988831e-07
2022-07-01,Karur Vysya Bank Apps,0.04,15.66,6392.76,0.000625707831984933,3.915102910072851e-07
2022-07-01,Allahabad Bank Apps,0.03,6.95,6392.76,0.00046928087398869964,2.202245386915978e-07
2022-07-01,City Union Bank Apps,0.03,10.19,6392.76,0.00046928087398869964,2.202245386915978e-07
2022-07-01,IDBI Bank Apps,0.03,16.42,6392.76,0.00046928087398869964,2.202245386915978e-07
2022-07-01,Ultracash,0.03,2.08,6392.76,0.00046928087398869964,2.202245386915978e-07
2022-07-01,Bajaj Markets,0.02,1.66,6392.76,0.0003128539159924665,9.787757275182128e-08
2022-07-01,NSDL Payments Bank Apps,0.02,3.5,6392.76,0.0003128539159924665,9.787757275182128e-08
2022-07-01,Utkarsh Small Finance Bank Apps,0.02,4.55,6392.76,0.0003128539159924665,9.787757275182128e-08
2022-07-01,Others,0.02,5.15,6392.76,0.0003128539159924665,9.787757275182128e-08
2022-07-01,Bandhan Bank Apps,0.01,1.35,6392.76,0.00015642695799623324,2.446939318795532e-08
2022-07-01,Dhanlaxmi Bank Apps,0.01,2.86,6392.76,0.00015642695799623324,2.446939318795532e-08
2022-07-01,Equitas Small Finance Bank Apps,0.01,4.89,6392.76,0.00015642695799623324,2.446939318795532e-08
2022-07-01,GoIbibo,0.01,5.1,6392.76,0.00015642695799623324,2.446939318795532e-08
2022-07-01,Indian Overseas Bank Apps,0.01,3.74,6392.76,0.00015642695799623324,2.446939318795532e-08
2022-07-01,Janata Sahakari Bank Apps,0.01,4.15,6392.76,0.00015642695799623324,2.446939318795532e-08
2022-07-01,Punjab Sind Bank Apps,0.01,4.03,6392.76,0.00015642695799623324,2.446939318795532e-08
2022-07-01,TJSB Bank Apps,0.01,2.26,6392.76,0.00015642695799623324,2.446939318795532e-08
2022-07-01,YuvaPay,0.01,21.38,6392.76,0.00015642695799623324,2.446939318795532e-08
2022-08-01,PhonePe,3146.71,528433.49,6689.72,47.0379926215148,2212.572749861681
2022-08-01,Google Pay,2212.73,371081.16,6689.72,33.07657121673254,1094.0595634555796
2022-08-01,Paytm,986.39,114217.1,6689.72,14.744862266283192,217.4109632516619
2022-08-01,Amazon Pay,62.43,6353.15,6689.72,0.9332229151593788,0.8709050093785692
2022-08-01,Axis Bank Apps,58.11,1357.89,6689.72,0.8686462213665145,0.7545462578943237
2022-08-01,Yes Bank Apps,57.8,16234.92,6689.72,0.8640122456545265,0.7465171606409778
2022-08-01,ICICI Bank Apps,45.59,10725.25,6689.72,0.681493395837195,0.4644332485697118
2022-08-01,BHIM,24.99,7860.48,6689.72,0.37355823562122176,0.13954575540044023
2022-08-01,Cred,14.81,19084.3,6689.72,0.22138445256303704,0.049011075836635595
2022-08-01,IDFC Bank Apps,10.19,762.41,6689.72,0.15232326614566827,0.02320237740928409
2022-08-01,HDFC Bank Apps,9.83,2415.47,6689.72,0.14694187499626293,0.02159191462741736
2022-08-01,Kotak Mahindra Bank Apps,9.28,1939.14,6689.72,0.13872030518467138,0.019243323070528364
2022-08-01,Airtel Payments Bank Apps,7.96,608.5,6689.72,0.11898853763685176,0.014158272088956488
2022-08-01,WhatsApp,6.72,567.17,6689.72,0.10045263478889997,0.010090731836032117
2022-08-01,India Post Payments Bank Apps,4.3,504.41,6689.72,0.06427772761789731,0.0041316262677205985
2022-08-01,State Bank of India Apps,4.1,1926.51,6689.72,0.06128806586822766,0.003756227017868212
2022-08-01,Samsung Pay,4.09,468.37,6689.72,0.06113858278074418,0.003737926304437909
2022-08-01,Federal Bank Apps,3.8,520.2,6689.72,0.0568035732437232,0.003226645933255026
2022-08-01,Mobikwik,2.84,562.95,6689.72,0.04245319684530892,0.0018022739223865472
2022-08-01,Bajaj Finserv,2.45,178.59,6689.72,0.036623356433453116,0.0013412702364517517
2022-08-01,Jupiter,2.03,249.2,6689.72,0.030345066759146867,0.0009208230766170802
2022-08-01,Deutsche Bank Apps,1.98,119.21,6689.72,0.02959765132172946,0.0008760209637626738
2022-08-01,Jio Payments Bank Apps,1.85,113.28,6689.72,0.027654371184444193,0.0007647642456070173
2022-08-01,IndusInd Bank Apps,1.01,1605.56,6689.72,0.015097791835831693,0.00022794331831810612
2022-08-01,Bank of Baroda Apps,0.99,383.43,6689.72,0.01479882566086473,0.00021900524094066844
2022-08-01,RBL Bank Apps,0.82,163.02,6689.72,0.012257613173645533,0.0001502490807147285
2022-08-01,Groww,0.8,490.93,6689.72,0.01195864699867857,0.00014300923803900397
2022-08-01,Canara Bank Apps,0.67,176.37,6689.72,0.010015366861393302,0.00010030757336829512
2022-08-01,Union Bank Apps,0.52,215.23,6689.72,0.00777312054914107,6.042140307147917e-05
2022-08-01,DBS Digibank Apps,0.48,178.76,6689.72,0.007175188199207142,5.148332569404143e-05
2022-08-01,AU Small Finance Bank Apps,0.45,138.7,6689.72,0.006726738936756695,4.524901672327859e-05
2022-08-01,Karnataka Bank Apps,0.38,55.32,6689.72,0.00568035732437232,3.2266459332550266e-05
2022-08-01,UCO Bank Apps,0.25,65.69,6689.72,0.0037370771870870526,1.3965745902246477e-05
2022-08-01,Central Bank of India Apps,0.24,64.59,6689.72,0.003587594099603571,1.2870831423510357e-05
2022-08-01,Indian Bank Apps,0.22,63.33,6689.72,0.0032886279246366066,1.0815073626699674e-05
2022-08-01,Bank of India Apps,0.17,54.81,6689.72,0.002541212487219196,6.457760905198773e-06
2022-08-01,South Indian Bank Apps,0.16,52.73,6689.72,0.0023917293997357137,5.7203695215601575e-06
2022-08-01,MakeMyTrip,0.15,62.67,6689.72,0.0022422463122522317,5.0276685248087326e-06
2022-08-01,MI Pay,0.15,24.8,6689.72,0.0022422463122522317,5.0276685248087326e-06
2022-08-01,Fave,0.14,7.71,6689.72,0.0020927632247687497,4.379657914944496e-06
2022-08-01,Standard Chartered Bank Apps,0.14,73.6,6689.72,0.0020927632247687497,4.379657914944496e-06
2022-08-01,Citi Bank Apps,0.11,63.08,6689.72,0.0016443139623183033,2.7037684066749186e-06
2022-08-01,HSBC Bank Apps,0.11,66.14,6689.72,0.0016443139623183033,2.7037684066749186e-06
2022-08-01,TataNeu,0.1,15.78,6689.72,0.0014948308748348213,2.234519344359437e-06
2022-08-01,Punjab National Bank Apps,0.09,43.41,6689.72,0.0013453477873513389,1.8099606689311432e-06
2022-08-01,Fino Payments bank Apps,0.08,5.05,6689.72,0.0011958646998678569,1.4300923803900394e-06
2022-08-01,Bank of Maharashtra Apps,0.07,17.19,6689.72,0.0010463816123843749,1.094914478736124e-06
2022-08-01,Cointab,0.06,24.98,6689.72,0.0008968985249008927,8.044269639693973e-07
2022-08-01,Tamilnad Mercantile Bank Apps,0.06,7.94,6689.72,0.0008968985249008927,8.044269639693973e-07
2022-08-01,City Union Bank Apps,0.04,11.45,6689.72,0.0005979323499339284,3.5752309509750984e-07
2022-08-01,IDBI Bank Apps,0.04,20.31,6689.72,0.0005979323499339284,3.5752309509750984e-07
2022-08-01,Karur Vysya Bank Apps,0.04,16.54,6689.72,0.0005979323499339284,3.5752309509750984e-07
2022-08-01,Allahabad Bank Apps,0.03,7.7,6689.72,0.0004484492624504464,2.0110674099234932e-07
2022-08-01,Bajaj Markets,0.02,1.58,6689.72,0.0002989661749669642,8.938077377437746e-08
2022-08-01,NSDL Payments Bank Apps,0.02,2.85,6689.72,0.0002989661749669642,8.938077377437746e-08
2022-08-01,Ultracash,0.02,1.54,6689.72,0.0002989661749669642,8.938077377437746e-08
2022-08-01,Utkarsh Small Finance Bank Apps,0.02,4.71,6689.72,0.0002989661749669642,8.938077377437746e-08
2022-08-01,Bandhan Bank Apps,0.01,1.25,6689.72,0.0001494830874834821,2.2345193443594365e-08
2022-08-01,Dhanlaxmi Bank Apps,0.01,3.1,6689.72,0.0001494830874834821,2.2345193443594365e-08
2022-08-01,Equitas Small Finance Bank Apps,0.01,4.94,6689.72,0.0001494830874834821,2.2345193443594365e-08
2022-08-01,GoIbibo,0.01,4.82,6689.72,0.0001494830874834821,2.2345193443594365e-08
2022-08-01,Indian Overseas Bank Apps,0.01,4.66,6689.72,0.0001494830874834821,2.2345193443594365e-08
2022-08-01,Janata Sahakari Bank Apps,0.01,4.56,6689.72,0.0001494830874834821,2.2345193443594365e-08
2022-08-01,Punjab Sind Bank Apps,0.01,5.25,6689.72,0.0001494830874834821,2.2345193443594365e-08
2022-08-01,TJSB Bank Apps,0.01,2.2,6689.72,0.0001494830874834821,2.2345193443594365e-08
2022-08-01,Others,0.01,5.72,6689.72,0.0001494830874834821,2.2345193443594365e-08
2022-09-01,PhonePe,3216.78,549583.77,6889.89,46.6884086683532,2179.807503983158
2022-09-01,Google Pay,2296.14,387996.14,6889.89,33.32622146362279,1110.6370370424322
2022-09-01,Paytm,1037.2,120805.34,6889.89,15.053941354651526,226.62115030928743
2022-09-01,Yes Bank Apps,63.1,16137.8,6889.89,0.9158346504806317,0.8387531070209809
2022-09-01,Axis Bank Apps,57.72,1469.07,6889.89,0.8377492238627903,0.7018237620827075
2022-09-01,Amazon Pay,57.38,6015.31,6889.89,0.8328144571248598,0.693579919996175
2022-09-01,ICICI Bank Apps,34.84,10401.81,6889.89,0.5056684504397023,0.2557005817700897
2022-09-01,BHIM,25.17,8308.65,6889.89,0.36531787880503175,0.13345715257460786
2022-09-01,Cred,14.96,19237.92,6889.89,0.21712973646894218,0.04714532245907228
2022-09-01,IDFC Bank Apps,11.53,824.52,6889.89,0.16734664849511385,0.02800490076254719
2022-09-01,HDFC Bank Apps,10.98,2686.1,6889.89,0.1593639375955204,0.025396864605948918
2022-09-01,Kotak Mahindra Bank Apps,10.52,2230.61,6889.89,0.15268748847949676,0.023313469138176456
2022-09-01,Airtel Payments Bank Apps,9.15,680.89,6889.89,0.13280328132960034,0.017636711531908975
2022-09-01,WhatsApp,7.43,631.63,6889.89,0.10783916724359895,0.011629285991792904
2022-09-01,India Post Payments Bank Apps,5.22,572.75,6889.89,0.07576318344705067,0.005740059966031453
2022-09-01,Samsung Pay,4.55,495.89,6889.89,0.06603879016936409,0.0043611218070332995
2022-09-01,Federal Bank Apps,3.84,549.95,6889.89,0.055733836098979805,0.0031062604863079444
2022-09-01,State Bank of India Apps,3.57,1818.89,6889.89,0.05181505074827029,0.0026847994840458254
2022-09-01,Bajaj Finserv,3.29,234.81,6889.89,0.047751125199386346,0.00228016995780747
2022-09-01,Mobikwik,3.04,632.71,6889.89,0.04412262024502568,0.0019468056172867502
2022-09-01,Jupiter,2.09,259.71,6889.89,0.03033430141845515,0.0009201698425456901
2022-09-01,Deutsche Bank Apps,1.58,98.43,6889.89,0.0229321513115594,0.0005258835637762556
2022-09-01,Jio Payments Bank Apps,1.4,90.36,6889.89,0.02031962774441972,0.00041288727167179164
2022-09-01,Bank of Baroda Apps,1.11,443.85,6889.89,0.016110561997361352,0.0002595502078708238
2022-09-01,IndusInd Bank Apps,1.04,1439.51,6889.89,0.015094580610140365,0.00022784636379602548
2022-09-01,RBL Bank Apps,0.99,200.91,6889.89,0.014368879619268232,0.00020646470151302197
2022-09-01,Canara Bank Apps,0.78,207.18,6889.89,0.011320935457605274,0.00012816357963526433
2022-09-01,Union Bank Apps,0.55,237.54,6889.89,0.007982710899593463,6.372367330648827e-05
2022-09-01,AU Small Finance Bank Apps,0.48,148.9,6889.89,0.006966729512372476,4.853532009856163e-05
2022-09-01,DBS Digibank Apps,0.43,176.91,6889.89,0.006241028521500342,3.8950437006180745e-05
2022-09-01,Karnataka Bank Apps,0.4,63.84,6889.89,0.005805607926977064,3.3705083401778915e-05
2022-09-01,Central Bank of India Apps,0.28,68.38,6889.89,0.004063925548883945,1.6515490866871673e-05
2022-09-01,UCO Bank Apps,0.26,75.02,6889.89,0.0037736451525350913,1.4240397737251592e-05
2022-09-01,Indian Bank Apps,0.21,65.58,6889.89,0.003047944161662958,9.289963612615313e-06
2022-09-01,Bank of India Apps,0.18,54.59,6889.89,0.0026125235671396784,6.82527938886023e-06
2022-09-01,South Indian Bank Apps,0.17,56.54,6889.89,0.002467383368965252,6.0879806894463175e-06
2022-09-01,Standard Chartered Bank Apps,0.14,78.5,6889.89,0.0020319627744419724,4.128872716717918e-06
2022-09-01,Punjab National Bank Apps,0.13,59.01,6889.89,0.0018868225762675456,3.560099434312898e-06
2022-09-01,TataNeu,0.13,17.23,6889.89,0.0018868225762675456,3.560099434312898e-06
2022-09-01,HSBC Bank Apps,0.12,70.56,6889.89,0.001741682378093119,3.033457506160102e-06
2022-09-01,Groww,0.11,68.03,6889.89,0.0015965421799186924,2.5489469322595303e-06
2022-09-01,Citi Bank Apps,0.1,67.0,6889.89,0.001451401981744266,2.106567712611182e-06
2022-09-01,MakeMyTrip,0.1,47.83,6889.89,0.001451401981744266,2.106567712611182e-06
2022-09-01,Fave,0.08,4.4,6889.89,0.0011611215853954127,1.3482033360711566e-06
2022-09-01,Fino Payments bank Apps,0.08,5.66,6889.89,0.0011611215853954127,1.3482033360711566e-06
2022-09-01,Bank of Maharashtra Apps,0.07,17.23,6889.89,0.0010159813872209862,1.0322181791794795e-06
2022-09-01,Tamilnad Mercantile Bank Apps,0.06,9.21,6889.89,0.0008708411890465595,7.583643765400255e-07
